Type,Value,Select
6,0.543185559440928,0
0,0.5553015579832682,1
4,0.8281889311803252,1
5,0.44077544523964374,1
4,0.34432183791238513,0
3,0.14921680962346529,1
4,0.49308601868464763,1
8,0.7598334922394029,0
2,0.2835639897603922,0
3,0.5788672878303176,0
1,0.8664078216329946,1
0,0.6866587165523518,1
2,0.3307882935238172,0
8,0.09841003061002329,1
3,0.7472760645341705,0
1,0.21547000071546796,0
0,0.43599955462577156,0
3,0.4870081633667567,0
4,0.19251169336987362,1
5,0.9213994322162442,0
1,0.6375500567090954,1
5,0.4992387960037118,0
5,0.8377827340947418,0
1,0.14323794938497691,1
1,0.5709813033452255,0
7,0.290577416732958,0
7,0.31058532640845204,1
3,0.9128931832489544,0
1,0.9788943297935206,1
0,0.8945127353441069,0
4,0.8251167498960776,1
7,0.7213610885652244,0
2,0.9234594468580773,0
7,0.859089153205502,0
4,0.8790682686879586,0
7,0.12245918670596179,0
9,0.4327524467557686,1
7,0.38592889979303246,0
0,0.4866139780069725,0
1,0.9169930643378614,0
0,0.6182672631940173,0
2,0.9464945821032933,0
3,0.16142883527838425,0
3,0.5400745331223059,1
8,0.37182836325949,0
5,0.3549269204666077,0
3,0.9206856945942017,0
3,0.8282365830421472,1
1,0.3479814417782162,1
0,0.20278330047445514,1
8,0.5178903792079576,1
0,0.4237149214339214,0
0,0.4762659893804201,1
4,0.6960295039722625,1
6,0.8439271697782356,1
5,0.7547286186091212,0
4,0.08287673328113121,0
2,0.8068746198907972,1
5,0.035171112295857676,1
8,0.2695010891691183,1
1,0.8947320555690177,0
8,0.24143834476042048,0
8,0.44961309745524203,1
6,0.3995016948578357,0
1,0.23169591001410383,1
2,0.7091064708613888,0
5,0.5656340429323377,0
7,0.07797054107094559,1
0,0.13680405632540782,0
5,0.9427285371159076,1
5,0.2494112872001375,1
0,0.2658374857442246,0
8,0.2759520544091574,0
2,0.004133176126964955,1
2,0.4530670456307918,0
4,0.23158021903185366,1
0,0.853013759171868,1
6,0.1356480954172995,1
1,0.3992923352345207,1
5,0.06553356420880763,1
5,0.7172333483361724,1
7,0.6331146567255602,1
6,0.521712264926146,0
4,0.6604982509139042,0
7,0.10973310786877388,0
4,0.9655908453787889,0
4,0.10091372263862275,1
3,0.0766781162144653,1
6,0.20681090469533814,0
4,0.5803962628915622,1
9,0.9137146668338146,1
1,0.5608613123812011,0
1,0.4094743808299528,1
5,0.08787483193245549,0
4,0.6014085915395955,1
5,0.8671379999627176,1
5,0.3033574198499439,0
0,0.2090512222651667,1
9,0.6687158113971863,0
1,0.061701631316980365,0
8,0.8345286110491126,1
8,0.6930092208711588,1
2,0.35001014629707927,0
9,0.6787993776486628,0
5,0.6067388376819878,0
4,0.9962914201737865,0
3,0.3856423608034021,1
4,0.9732591032962365,1
6,0.4248406292606597,1
0,0.5968774673405949,1
3,0.4191200496543369,0
6,0.8079692155223975,1
2,0.27484792195427055,0
8,0.5071939859414853,0
4,0.6422587297268098,0
1,0.8820273169506557,1
2,0.6933412113739831,0
9,0.026119298129307356,1
3,0.22706997496713444,1
9,0.29844921641471234,0
2,0.5893315306854882,0
2,0.6999473965282107,1
0,0.9357305016274001,0
0,0.9768440100106519,0
2,0.288762968952742,1
9,0.491547417437622,1
7,0.982848079831884,0
3,0.8610048734887218,1
6,0.2193086857308566,1
8,0.25910978070487956,1
6,0.23039843142889904,0
6,0.8146489099340807,0
2,0.31431203302244515,1
4,0.7969306664492269,0
8,0.6516624138813037,1
0,0.6605779016009145,1
3,0.4873022859418028,1
4,0.6679803269584965,0
7,0.6169095751860404,1
3,0.6130403540945268,1
7,0.9841732744737403,1
2,0.39616392944635526,0
2,0.5377526966974467,1
4,0.3750399085550339,1
6,0.545993720742911,1
6,0.20966596042258845,1
2,0.25376883174462506,0
7,0.023551299157985706,1
2,0.20225165139370194,0
7,0.1823517856925183,0
4,0.01485431119752012,1
5,0.5637434219381098,1
4,0.13044537675630963,1
1,0.5188074428908662,1
6,0.8648817483239933,0
0,0.10327476398428925,1
5,0.8308708226509548,1
7,0.3770071895942938,0
5,0.529822079718983,1
9,0.07927112623671762,0
2,0.031235111361700763,0
0,0.5274484099020452,0
1,0.7808129672742534,1
2,0.8277059868899007,0
4,0.46357435602864805,1
4,0.521647734163326,0
0,0.31132195706122623,0
8,0.6749951297628748,1
1,0.6873944898997059,0
1,0.6853489308916954,0
0,0.1255805851931976,1
1,0.6495104628654422,0
7,0.8967482385142085,0
5,0.6131524497562327,1
7,0.6036588333727423,1
9,0.5968715094976342,1
5,0.9454833215758184,1
7,0.7667323545532245,0
9,0.03720273935687313,1
6,0.9061639140185005,0
3,0.9812453025332565,1
3,0.19549699580428725,1
3,0.9674468087565649,0
8,0.37270675617644067,0
6,0.29377785040452575,0
7,0.5436367501219959,0
7,0.8271921964238764,1
6,0.6351325196014913,1
3,0.9329658699663074,1
3,0.6050587791902969,0
6,0.6202467779961175,0
6,0.9186114999821384,1
8,0.6833447112152121,1
5,0.02775977560097076,0
0,0.6305014663215994,1
8,0.2092390236520305,1
3,0.8159268090128355,0
6,0.32861046897339996,1
5,0.9582555488872533,1
6,0.084071844183361,0
3,0.016547086960003288,1
0,0.025046957938704817,0
6,0.3611605160090632,1
7,0.8106988395409591,0
6,0.9256813261139631,1
7,0.748143016556869,1
8,0.5521543667273061,0
9,0.7210844482821012,1
7,0.8198518352003643,1
1,0.16221264267620983,0
1,0.9556716585787958,0
6,0.9823167196855542,1
4,0.3331370024093835,0
1,0.1276918718076684,1
7,0.8016495103938874,1
6,0.6657865872340921,1
9,0.8453897829231861,1
9,0.2393488457368066,1
1,0.20163304844624752,0
0,0.10470373509618103,0
3,0.18693359341970084,0
6,0.9512170169648116,0
7,0.712619211534297,0
1,0.5409688925235584,0
2,0.403541402229734,1
7,0.13716602522775767,1
4,0.6920282133733119,0
0,0.004126135799981778,0
3,0.024908350432749193,1
6,0.7285791262436017,1
4,0.7662109449808696,0
4,0.9665518524014789,0
7,0.12893806687028697,0
3,0.6050196669909826,1
9,0.7704017132747408,0
1,0.6297319673418542,1
3,0.6190695666316884,0
6,0.27604245634759794,0
9,0.2493811667097109,0
6,0.6779063026933169,0
7,0.29130677282135886,0
3,0.01571894165637755,1
3,0.2978693531255616,0
0,0.21845672417142348,0
1,0.06181242749129978,0
6,0.09451864114293207,0
8,0.476136033778667,0
3,0.7555601660585504,0
0,0.09063914081160285,0
6,0.9171660774067246,0
7,0.6133024944665583,1
7,0.41505525372233487,0
0,0.7982731695300221,1
0,0.9525115329179652,1
7,0.22543105170106537,1
7,0.6884163442290693,1
1,0.3741551054316864,0
0,0.9384303955955209,1
1,0.7117804886697784,1
6,0.9233119210726584,0
1,0.12718463501175403,1
8,0.08625459118015033,1
9,0.03990235581792756,1
4,0.2570047789476171,0
5,0.8099831946257041,0
3,0.026544729677626444,0
8,0.4013733437114557,0
8,0.3116377841546628,1
9,0.9928792228558807,1
7,0.18678067624358619,1
7,0.532800230367333,1
0,0.544391196972546,0
8,0.9270326803187718,0
8,0.499755967837035,1
0,0.8686365696843348,0
8,0.29445409236678677,1
4,0.9681513304923904,0
1,0.4838747545587926,0
2,0.3806581646354307,0
2,0.7772079980779981,0
2,0.5905122157724841,0
8,0.4606668885959502,0
2,0.9171050587645387,0
8,0.3826070833837415,0
8,0.8545162548476873,0
6,0.28057428348860036,0
9,0.944703839230127,1
4,0.23920661665172882,0
7,0.49185764361884987,1
4,0.8274715877861084,1
5,0.159728105339344,0
1,0.3680933498864797,1
5,0.42228519128228015,0
8,0.37749301728329354,1
9,0.004662238502984528,1
4,0.40159474048779387,1
4,0.7346602810320497,1
3,0.6840401548851663,0
6,0.44533116079609736,1
3,0.12346958186128565,1
7,0.06299197642473298,1
1,0.4526766357196417,1
2,0.8347556766040294,1
6,0.5280697255888414,0
3,0.321237796419668,1
7,0.9305749747911803,1
5,0.7815413467516731,1
5,0.6549400406390572,1
1,0.4954424747249957,0
3,0.8199959500105031,0
9,0.502552583213762,1
1,0.9782356681629845,1
1,0.8455513004733939,0
8,0.24579337671312718,1
3,0.35584705711207243,0
7,0.24179115877420754,1
3,0.163445841892903,1
3,0.8233078609426647,0
2,0.2900907288145589,1
4,0.07728368934478036,1
3,0.24788681003177138,1
8,0.9247966864341204,0
5,0.774108863858497,1
5,0.9237671313618583,1
5,0.42889295117336035,0
1,0.16722581512500445,0
1,0.42669512151832023,0
6,0.6910578795312581,1
2,0.5066197380850395,1
7,0.5756136194608762,0
0,0.9666302189374257,1
2,0.4470173310551676,1
2,0.9681574762721078,1
9,0.015014682654489353,1
1,0.5743181332781958,0
4,0.43119008429177297,0
7,0.6950429180277373,1
4,0.9375397396284348,1
1,0.965545085410436,0
0,0.46305684555788595,0
9,0.5569161958534198,0
0,0.5565461722014905,0
5,0.7304949865758462,1
9,0.6135901172223955,1
3,0.5948615652107733,0
7,0.39188985408127086,0
4,0.3465001549818,1
5,0.9285326994190537,0
9,0.7170258298826567,0
9,0.9080199691582098,1
6,0.08057129232643656,0
8,0.7237331781360453,0
8,0.05396168343166208,0
6,0.9801261627490598,0
1,0.7433421668439578,1
3,0.681622997293912,1
7,0.931386646327211,0
1,0.9908945172054109,0
3,0.21396698103440626,1
9,0.5199609223038206,1
3,0.5445248315736954,0
2,0.49124205569708534,1
5,0.8911750122008413,1
7,0.8910312152691094,1
0,0.8823865537416886,0
1,0.08188912118145875,0
8,0.9775961382520268,1
5,0.7969454641723644,1
1,0.764783524569749,0
7,0.8576103025373999,0
4,0.07505846458022158,1
0,0.09114719907846991,1
1,0.9644914214600735,1
8,0.9115798547996691,1
3,0.05736794507224574,0
3,0.4011511325606638,1
3,0.8152973529765358,0
8,0.5418597303839641,0
4,0.3106425884484978,0
8,0.9559719023405646,0
5,0.8001201954985899,1
5,0.7964216125763854,0
9,0.5211980093572645,0
1,0.20537705888238955,0
6,0.7071317680144277,0
3,0.3854607381590943,0
5,0.11932468076750757,0
9,0.7029681485013407,0
7,0.5441902839307621,0
5,0.5803711566872857,0
7,0.7961433421424775,0
5,0.7550317249500326,1
3,0.151930884355009,0
5,0.1904176281784854,0
1,0.032862811599079,1
0,0.542966110780062,0
7,0.5568533522472575,1
6,0.8560425852466044,0
9,0.7614779585984627,1
3,0.20734622627969634,1
7,0.3925635527516478,0
3,0.6659001858375805,0
4,0.05872471293421477,0
7,0.777333788678521,1
6,0.5658919624654178,1
3,0.8644478713737012,0
7,0.7350951821122854,0
1,0.15505144792664538,0
3,0.3346996445955406,1
0,0.26639244630722725,1
6,0.9840251372700152,1
9,0.9699924204117006,1
5,0.9671258270575044,0
1,0.10531707104399024,1
2,0.3413378145547701,0
9,0.4769636437908037,1
0,0.7347657421079498,1
2,0.7530849323454862,0
4,0.3668196091681427,1
6,0.8539206051317012,0
2,0.10614434731897981,1
1,0.4463360021607764,1
4,0.1851510817049573,1
7,0.5532520806961364,0
8,0.36398819795574044,0
6,0.9304015352039192,0
1,0.10086722831970196,0
8,0.671308135763164,0
6,0.5084886902755202,0
6,0.5332239968147708,0
4,0.6956590257215945,0
2,0.07234443203857,1
9,0.4132136095536866,0
8,0.2148778278946618,0
3,0.26450894166845906,0
0,0.21447733548248427,1
3,0.12501500419030098,1
5,0.3615146824022295,0
7,0.04144682761480045,0
2,0.9897210252798796,0
6,0.019421538076048073,1
7,0.5002116802515091,1
3,0.09457717621780481,1
7,0.36249400965299117,0
6,0.8883552709012272,1
9,0.9383196391719906,1
0,0.06956741992507709,1
1,0.9815483250806893,0
8,0.7237032807783119,1
0,0.8308210257322192,0
2,0.1592296793998591,1
2,0.4798853379338538,0
8,0.9560745707286448,0
2,0.8056791238853467,0
2,0.8865560134429241,0
0,0.867319403763774,0
5,0.7182309573654427,1
5,0.2909284053137481,0
9,0.8833137206793331,1
8,0.05720094249861307,1
5,0.6720268808513427,0
0,0.8397857575565575,0
8,0.28413970034565617,1
7,0.4115600744018063,0
1,0.17982710232673904,1
9,0.22243485088554082,0
9,0.43913762859398897,1
8,0.11664148233801908,1
8,0.3279483129017049,0
5,0.1550419288092293,1
8,0.08009620215308633,1
9,0.37772211164494973,0
3,0.6764830255390947,1
7,0.236804115759516,0
1,0.5683134646156455,1
2,0.13754125913793847,0
3,0.24205804908289574,1
9,0.7261783228709267,0
6,0.2850846132888497,1
1,0.27927951799424655,0
9,0.07131080975990456,1
2,0.578282128242498,0
8,0.14495158692499244,1
0,0.9054784878311813,1
5,0.3130191699583146,1
8,0.6672977969331453,1
7,0.046896130880608955,0
7,0.08377138328683631,0
7,0.7782376514645396,0
9,0.7506370350647988,1
4,0.7802027345544791,1
2,0.27051196251317544,1
3,0.4920135433018378,0
7,0.1259062254130897,1
7,0.9150373374392143,0
7,0.04583137039302243,0
5,0.14146812846788137,1
9,0.9653959384484997,0
2,0.07689066693229829,1
4,0.05558781301612836,0
3,0.8009087726299339,0
1,0.1908449159349308,0
4,0.5630513193119057,1
0,0.6982054165472568,1
4,0.6737343429382622,1
3,0.6050131049394033,1
4,0.35605931805675695,1
4,0.4591389864505411,0
5,0.20047428479888418,1
2,0.11229381480085898,1
0,0.34374368508322906,1
2,0.32394287227457985,1
5,0.8809228954626905,0
8,0.5377431811067948,1
0,0.030864491960709062,1
7,0.52141931201523,0
6,0.46006926152826366,0
4,0.9681190332692176,1
7,0.2326054735149451,1
5,0.4528640703261031,0
2,0.009996460286010422,1
7,0.49314623681871805,0
0,0.10801546369069193,1
9,0.7502715216240364,0
5,0.5709764169723175,1
8,0.5253429092885129,1
7,0.9020663433928766,0
3,0.6703597107616143,0
8,0.4874014326894963,1
7,0.25670624025851174,0
2,0.28938606673220935,0
8,0.6367029909176231,0
9,0.7452490231479567,0
7,0.8917129974407549,0
5,0.46453436283227545,1
9,0.17454266925055595,0
3,0.6558850439777942,0
6,0.009706622576501345,1
4,0.5814229194782174,0
5,0.6884911050025555,1
3,0.12324491548104055,0
2,0.7318933510503239,0
2,0.260624005453687,1
0,0.7572564056497592,0
2,0.31092880603937967,0
7,0.9393855126952331,0
7,0.060459064860101996,0
4,0.36335241366414117,1
0,0.7832709967087796,0
0,0.6578989688404467,1
0,0.7974569651550616,0
9,0.24989438496754512,1
1,0.6345985824590137,0
8,0.8031391243774978,1
2,0.026089786044262264,1
5,0.8813055802335239,0
4,0.0953088557221663,0
2,0.14117820002370163,1
3,0.3708454354250871,0
9,0.03498371214532092,1
6,0.7146486279012739,1
1,0.687941097632386,0
7,0.8749330047338524,0
2,0.09074966148811014,0
4,0.25968015670691125,0
0,0.16731493943354714,0
8,0.5392088774788278,1
5,0.36680437247574804,1
9,0.838706964020836,1
8,0.6367635115988807,0
1,0.9562498808245601,1
6,0.6900471537779875,0
6,0.12873452408208952,0
3,0.2812701925202884,1
5,0.5716839745003426,0
9,0.6832018457741863,1
1,0.6792605679626826,1
4,0.9426032985415048,1
6,0.22886632513093152,1
0,0.18270973210671382,0
5,0.7735838387552284,0
8,0.9845393696462799,1
5,0.687119792541903,0
8,0.5500341877579177,0
6,0.25666460372731137,0
6,0.19053266082081555,1
3,0.03053858156409317,1
1,0.052622496329284174,0
0,0.49362764812410864,1
4,0.12946881749294126,0
2,0.814192729526188,1
5,0.6541304482827358,0
7,0.18741343494024842,1
5,0.31162267578490344,1
4,0.3067306770541687,0
1,0.3080123548609147,0
7,0.04218011310523706,1
0,0.8655124550093103,0
3,0.4100905296941165,1
0,0.34848156079304815,1
9,0.06707746164180206,0
8,0.5747696807956482,0
4,0.6579908841171507,1
3,0.36256299711998097,0
7,0.28929709589053165,0
0,0.9956476260088858,0
2,0.4043831892670293,1
3,0.28777835271240426,1
8,0.4757988077471247,0
7,0.6442295415507654,0
3,0.9191049049453298,1
2,0.3046766789222347,1
6,0.2220582131796457,0
9,0.26599439837270944,0
2,0.6373991766425897,1
6,0.007582859431315758,0
0,0.41104476379899946,1
8,0.14582349197140332,1
6,0.0028066068326735305,0
9,0.02934520016965214,1
0,0.5066347607029078,1
3,0.16608888649196063,0
9,0.3245584993943096,1
8,0.1172638350229841,1
8,0.30496434982801734,0
3,0.509339034184296,0
1,0.5235595392360302,1
8,0.032996135883932576,0
9,0.1764443499810484,0
4,0.3875125170750704,1
1,0.70957868400194,1
9,0.7672160766658173,1
8,0.8078319394754556,1
4,0.9073455550491267,1
9,0.8987473692379959,1
4,0.020285719289120596,0
6,0.5049281494403269,1
4,0.5125422340267725,0
6,0.6734225242518111,0
6,0.5757641478872131,1
8,0.04106568794698118,0
4,0.6147821230459396,1
5,0.5382732148004004,0
8,0.9371950732785642,1
8,0.08211694111708412,0
7,0.2872202603820695,1
1,0.13188851042857697,0
7,0.5774062012024245,1
4,0.7028819905693305,0
3,0.8456656894601777,0
3,0.7351100194769866,1
5,0.7343732369319571,0
4,0.48301201145807615,1
8,0.49323677349787054,0
4,0.5304113142681901,1
9,0.743425850067183,0
0,0.9286915237747871,1
6,0.5056599758332566,1
0,0.07263488415633879,0
6,0.990774069207388,0
3,0.6275901942307418,1
7,0.7588763123674549,1
8,0.8807254537638199,0
2,0.9412789112374221,0
9,0.20150108061916383,0
5,0.8407841012807136,0
0,0.231912217163725,0
3,0.8665585842325182,0
0,0.7572746959616485,0
8,0.18209366479592048,1
8,0.08281391064363286,1
3,0.03690740550912641,1
5,0.8793322644341592,0
7,0.6604549236376707,0
2,0.32114683007578915,1
6,0.25202234048100347,0
1,0.5316828285983707,1
4,0.5719762280292565,0
9,0.7373988710363885,1
9,0.12514571226496396,1
2,0.2666178885582604,0
0,0.5430069284222809,0
2,0.14996039313106968,0
1,0.1987880706653663,1
2,0.2554377589124056,0
1,0.12468131266732596,1
6,0.8509436469328397,0
8,0.35229781748654365,1
0,0.9976968920488705,0
7,0.08573662883303801,0
7,0.27815518869454814,0
9,0.8385362850429284,1
3,0.9257562222341944,1
6,0.991960004733842,1
0,0.9824312069625306,1
5,0.3250625865525275,0
7,0.21122987089984813,1
4,0.7030066850563671,1
8,0.11393063072714427,1
6,0.14063653378187868,1
8,0.7594726060574528,1
4,0.561530061829106,0
3,0.017737711337204143,1
2,0.06554355391917077,1
6,0.8911009967424347,0
6,0.7051395055670088,1
3,0.1010582215636443,0
2,0.9830799835682846,0
5,0.5553312744455049,0
5,0.30993308482137083,1
3,0.48715957280093236,0
1,0.2897999598760046,1
2,0.506369246401497,1
5,0.03191747924197663,1
4,0.22323350135976483,1
8,0.07908249559608993,0
1,0.16365326698891214,1
3,0.15693603668241962,1
6,0.5865168900703261,0
0,0.6314214837747024,1
1,0.9412024958359881,0
3,0.4348806003379292,1
8,0.8770705516646006,0
0,0.8052354729008798,1
6,0.5431675171990604,0
7,0.5319497617618297,0
3,0.7634875197624561,0
6,0.8413900907584562,1
4,0.16765904911042606,1
7,0.22734237603606722,0
3,0.9775064987711857,0
0,0.5893677763580842,0
1,0.4570300893147162,0
0,0.04770711285454432,1
8,0.3997774665974404,1
2,0.5764520989673139,1
7,0.20077154554580812,1
1,0.960977316842371,1
5,0.18304526129376686,1
2,0.38366543639736217,0
7,0.3675343082177617,0
8,0.45623668039675047,0
8,0.8594527023919635,0
6,0.5470325486579186,0
8,0.27250005851640713,1
6,0.8872652220418006,0
0,0.06892607727094824,1
0,0.39331001752813743,1
5,0.31027140495799077,0
5,0.8132574774753013,1
0,0.2116780606448595,1
3,0.9152829414042756,1
7,0.1345154303224363,1
8,0.8344679241437399,0
6,0.6569144598861616,1
6,0.2021937086578416,0
1,0.541859117227596,0
8,0.2972152296839953,0
7,0.054241259389095076,0
9,0.8918297457196585,1
9,0.13254898432755158,1
7,0.7938926822572084,1
8,0.5084706095364255,0
0,0.4725841574697631,0
0,0.13695301341342148,0
7,0.06854511179957767,1
4,0.492634846861838,0
7,0.7750232145846895,1
2,0.9763521563813843,0
0,0.19083576207418862,1
7,0.9473787893909462,1
4,0.09860568751130971,0
7,0.3194516093885824,0
2,0.3029362620399316,0
0,0.6544944264796465,1
8,0.08407972897711335,1
4,0.9123869809424301,0
6,0.4337845399115152,1
3,0.46900890714732024,0
6,0.008425121831023286,1
8,0.011035094530412404,1
5,0.39054229563866416,0
3,0.6170067773457909,1
8,0.5537085042225065,0
2,0.30777991391230775,0
0,0.18945581379148868,0
2,0.4151923122252197,1
0,0.5489829994743111,0
3,0.7703382145378918,0
9,0.8850930547106877,1
0,0.09520831573059874,1
0,0.350912346545714,0
2,0.4599765609628519,1
8,0.46709031269717505,1
4,0.7999640649820529,0
7,0.0862870123667554,0
6,0.5963514037422737,1
1,0.3647351701555466,0
0,0.7135187045029011,1
4,0.9144884402183828,0
7,0.07921904077389641,0
0,0.5405025143285562,0
5,0.1504827712524457,0
7,0.6435002980506411,0
2,0.45309919770500107,1
5,0.9781346238934064,0
1,0.47636611612577917,1
6,0.5134860090169107,1
7,0.7075074993365204,0
1,0.7652830835049587,0
0,0.10587100252813142,1
2,0.657360729371948,1
2,0.0952697773617156,1
1,0.6752746444451945,1
0,0.15861652529764392,1
3,0.0877036410072144,0
6,0.12277004814281056,0
4,0.4256623609542505,0
6,0.06756745008150344,0
5,0.966507992023647,0
5,0.47004926499532407,1
9,0.6619740038595441,1
1,0.6994333800945391,0
1,0.12949142546909387,0
5,0.33125170868470977,1
8,0.9332286396245938,0
8,0.9409046194238568,0
7,0.7620907321507376,1
3,0.9900753845693613,0
4,0.31492455647848505,1
2,0.35459193188807103,1
9,0.9946655005295008,0
9,0.45866082708527856,0
4,0.3219256292562094,0
5,0.1703640963689641,1
3,0.40093615377488057,1
7,0.30737178182910285,0
1,0.9143506201171617,0
5,0.8251597691716149,0
6,0.9780522744013587,1
4,0.01068789390626812,1
2,0.23986314255702879,1
6,0.42211606268923285,1
7,0.0441508017422676,1
9,0.9725975368348923,1
7,0.5698789620550435,0
3,0.12874506237096528,1
5,0.3357996728040521,0
6,0.838691920082706,0
4,0.9047431459218601,0
9,0.7297722625103816,1
2,0.9450435268389245,0
4,0.2641650922568398,1
0,0.6959430596606453,1
7,0.4148448913561883,1
7,0.13159557040960423,1
3,0.2814053094233042,0
5,0.9221907450322272,0
6,0.9327204465224336,1
3,0.5697450948271632,0
5,0.35738388780332164,0
4,0.5844566182359335,0
8,0.28896221947966216,0
6,0.9605150907038175,0
0,0.8665421921690586,1
0,0.9979673728625759,0
4,0.434867123007031,1
3,0.7046281300186771,0
1,0.43739408062077767,0
3,0.08479560735789471,1
2,0.5556731447370316,0
9,0.18648685644496366,1
3,0.690353906442206,1
0,0.7503357243346719,0
0,0.4395476342223952,1
0,0.09214137903674635,1
8,0.5512061157913255,0
8,0.8390450453610614,1
7,0.4651816351482507,1
5,0.7982885564056442,1
9,0.2343174671790148,0
2,0.5213578161706552,1
6,0.48598390665572866,0
7,0.348791324378791,1
2,0.5563661728869366,1
8,0.741559377343837,1
8,0.5652018574995683,0
9,0.022096010535082145,0
2,0.5127417795775938,0
6,0.5278965659854181,1
6,0.6713494318317285,0
1,0.8869120781117471,0
5,0.5701659597638756,1
9,0.8110655599041946,0
0,0.24363513303348172,1
8,0.3734067792570538,1
8,0.6750028580930701,0
3,0.6039757477814356,0
6,0.9957242379664643,1
6,0.2875827030991559,1
2,0.21587952659640663,0
8,0.2771440493537254,1
5,0.492371432401587,0
4,0.8228692863560836,1
7,0.19687187847756693,1
6,0.7205253518399451,0
8,0.9179080309701503,1
9,0.16287431419257425,0
2,0.3173322116043126,0
6,0.3423314850797896,0
1,0.6505549552563218,1
7,0.8677135576255893,1
2,0.12639415085208405,1
9,0.17832490658200884,1
5,0.7300677411946556,1
0,0.6470289094600761,1
1,0.14778184618141987,0
8,0.5686845317686122,0
7,0.8217011735334598,0
3,0.859788709159195,0
9,0.39581741492170897,1
6,0.8818295245566964,1
1,0.7471824290049788,1
3,0.13696698954797026,0
6,0.7402975896995941,0
4,0.4637704504386895,0
5,0.6243649256886813,0
9,0.27004511845946,0
9,0.7884599251958958,1
8,0.7614868326149473,1
7,0.23191446283218065,0
8,0.11620966907245345,0
5,0.4265583390886636,1
5,0.45209818421492853,0
1,0.24234275744169653,0
1,0.0007850425430787622,1
2,0.7963947366371222,1
5,0.8089614272680787,1
9,0.22876800351980897,0
4,0.1272981928277187,0
3,0.7733879022557132,1
7,0.813445193978536,0
4,0.19181020098817758,0
2,0.3259896747209291,1
8,0.0714148754928019,1
6,0.8694938053263827,0
5,0.9336012049188903,0
4,0.9673436375890887,1
4,0.5432560914387721,0
5,0.3125947373081406,0
8,0.050057177786799634,1
7,0.3881610903570819,1
8,0.4887588437856223,0
8,0.7171498297398123,1
8,0.09445372014172015,1
2,0.18763911093041985,0
0,0.545080166878515,1
0,0.5724663383110461,0
7,0.22178546299151092,1
1,0.4946549491990261,1
8,0.8730771456474765,1
5,0.2266823567667512,1
3,0.09676378624723803,0
9,0.6639168853287316,0
6,0.13460801633080033,1
0,0.5564316279206667,1
0,0.3343325770372817,0
7,0.37726424864349595,1
3,0.8623487722138312,1
0,0.7778602214032652,1
1,0.3082806830572651,1
2,0.844782652446082,1
0,0.6953830341431483,0
7,0.14337718984535863,0
8,0.07093360031617557,1
7,0.15599559849404443,0
7,0.6473987684293713,0
2,0.1566307792827364,1
3,0.6920602811000299,1
6,0.988648977817573,0
9,0.6099822841959657,1
7,0.6034471898192558,1
1,0.037804345395443084,0
2,0.38666332484282895,1
5,0.46604656394530564,0
9,0.6965493600927463,1
2,0.07287124181080573,1
0,0.15587884533108576,1
0,0.5916578345771241,1
3,0.06186109005454932,1
4,0.49257249694353,1
1,0.8000395958756228,0
2,0.7742814238263901,1
2,0.585824363535335,1
4,0.45446110046245625,1
2,0.5164471928221844,1
1,0.38458700297374704,1
2,0.7568510518427748,0
4,0.09878847184333317,0
7,0.6817007523986577,1
7,0.6866045745665625,1
0,0.9323399001145285,0
2,0.8276248092126062,0
5,0.2620664952361563,1
3,0.7844918125467385,0
1,0.681336303961065,0
7,0.5853710965009327,0
7,0.9503721598703136,1
3,0.9958679653478966,1
0,0.05199885644288971,1
8,0.8443010245894575,0
6,0.4870823291876756,1
5,0.18584625085630602,1
2,0.3427081923496502,0
0,0.3799695779218809,1
8,0.6561505121992776,1
0,0.32314522000620427,1
2,0.6149114510022866,0
8,0.8760870966078387,0
9,0.02322275940732721,1
1,0.02257158519313296,1
4,0.3673020637928561,0
2,0.973564653097545,1
4,0.8771430797504641,1
3,0.23508552858716547,0
2,0.7395527261166884,1
3,0.35246955844973493,0
2,0.5465216423552125,1
0,0.5895530403137823,0
3,0.30785987306997775,1
2,0.4593167832402123,1
9,0.9053630818237417,0
7,0.4587404556876259,1
8,0.2377679757592953,0
5,0.16354750595739764,0
3,0.8282140203480584,1
9,0.8627980249213913,0
5,0.19659991470132931,0
3,0.6514552724508933,0
7,0.3626726688657266,1
6,0.4027583806435998,1
3,0.6499790461341679,0
2,0.532193602849389,1
5,0.07396271195657966,1
7,0.024282534159561164,1
1,0.35996715213215724,0
6,0.46221951672457917,0
0,0.4707740211569894,0
5,0.27151093056338627,0
5,0.4421313747091101,0
6,0.7801828354324861,1
2,0.23328127134456256,1
8,0.9961637257058575,0
1,0.3884078003445439,1
2,0.2512410123213239,1
0,0.4188678444431605,0
3,0.5252814735015529,0
1,0.549705717702176,1
7,0.827349490677599,0
9,0.8110512578441315,1
8,0.0567601684833442,1
0,0.772799964284312,0
7,0.5594199133501452,0
6,0.19914178646792957,1
8,0.2859807336518413,0
7,0.15168498498871275,1
8,0.5173411704218226,1
5,0.022273922418656555,0
9,0.981923045130533,1
5,0.8807291044387832,0
8,0.7580573291270044,1
5,0.6955339556132794,0
5,0.6832111208278501,0
1,0.3583808660414314,0
1,0.19111839543808928,0
1,0.16777083371292356,1
3,0.38398631700669705,1
9,0.2385403698085783,0
8,0.24235942553653178,1
6,0.49084269957347815,0
0,0.5762374464100768,0
4,0.9195893513026021,0
